loss,step
0.24503121,31700
0.2072559,31800
0.2289766,31900
0.30775282,32000
0.9181256,32100
0.20388089,32200
0.17148174,32300
0.25314295,32400
0.38849327,32500
0.17664966,32600
0.13462855,32700
0.20282689,32800
0.25024435,32900
0.16151562,33000
0.24667133,33100
0.25200325,33200
0.29669172,33300
0.25595954,33400
0.25292435,33500
0.17727844,33600
0.1983494,33700
0.16633241,33800
0.15788846,33900
0.2395336,34000
0.2096675,34100
0.17194174,34200
0.40743095,34300
0.6118171,34400
0.1647407,34500
0.2397895,34600
0.17001136,34700
0.25309792,34800
0.12604466,34900
0.26574606,35000
0.17474729,35100
0.28813592,35200
0.1676404,35300
0.19588834,35400
0.23458871,35500
0.46915263,35600
0.18435168,35700
0.14145647,35800
0.49675816,35900
0.29528403,36000
0.3455487,36100
0.12568207,36200
0.3104022,36300
0.41520628,36400
0.26125535,36500
0.44340706,36600
0.8928306,36700
0.519588,36800
0.19702202,36900
0.14312625,37000
0.3695023,37100
0.22770423,37200
0.1966646,37300
0.1772284,37400
0.12848046,37500
0.26619595,37600
0.15830654,37700
0.13559051,37800
0.34360385,37900
0.122166164,38000
0.11876343,38100
0.15625028,38200
0.1980071,38300
0.5770503,38400
0.5225592,38500
0.4577348,38600
0.35823807,38700
0.23932357,38800
0.20765877,38900
0.13389905,39000
0.4056961,39100
0.18091749,39200
0.21310195,39300
0.30718565,39400
0.20380645,39500
0.18326285,39600
0.21011585,39700
0.419836,39800
0.2503694,39900
0.13798647,40000
0.57895267,40100
0.2139201,40200
0.14213218,40300
0.167156,40400
0.23317137,40500
0.10785204,40600
0.29017943,40700
0.17919238,40800
0.1882732,40900
0.19002579,41000
0.23132597,41100
0.2662678,41200
0.27629876,41300
0.17660663,41400
0.21528666,41500
0.26154724,41600
0.25455144,41700
0.33901522,41800
0.27743003,41900
0.17044492,42000
0.21275313,42100
0.4370238,42200
0.15147434,42300
0.21344252,42400
0.13389148,42500
0.1651989,42600
0.18474628,42700
0.18141104,42800
0.14949961,42900
0.23117937,43000
0.20912473,43100
0.26795527,43200
0.19592798,43300
0.2415253,43400
0.19346392,43500
0.2915214,43600
0.2562779,43700
0.19605945,43800
0.16750988,43900
0.14795873,44100
0.24738963,44200
0.084043115,44300
0.22222859,44400
0.2290137,44500
0.16285409,44600
0.22821283,44700
0.15794899,44800
0.3361772,44900
0.22634913,45000
0.20718601,45100
0.29306826,45200
0.26614082,45300
0.27300358,45400
0.2571623,45500
0.12482527,45600
0.18922535,45700
0.15758091,45800
0.076942794,45900
0.099466465,46000
0.14106436,46100
0.20254922,46200
0.23160747,46300
0.15570907,46400
0.62835014,46500
0.22885029,46600
0.10297737,46700
0.083933234,46800
0.1529616,46900
0.18624583,47000
0.11354107,47100
0.4126222,47200
0.10739483,47300
0.30487436,47400
0.2922178,47500
0.1562783,47600
0.22889832,47700
0.17114557,47800
0.28727445,47900
0.14094168,48000
0.08631944,48100
0.25990504,48200
0.1873946,48300
0.3543131,48400
0.24212752,48500
0.15768449,48600
0.10692342,48700
0.344899,48800
0.4521438,48900
0.15763353,49000
0.16984253,49100
0.19671807,49200
0.19343914,49300
0.28626025,49400
0.37109375,49500
0.25292134,49600
0.17427483,49700
0.18211532,49800
0.12131529,49900
0.21582593,50000
0.07080172,50100
0.18428566,50200
0.16441965,50300
0.20725057,50400
0.21100266,50500
0.3587364,50600
0.18865852,50700
0.39174014,50800
0.1520749,50900
0.5099827,51000
0.3664741,51100
0.12827568,51200
0.10339474,51300
0.19091356,51400
0.17887495,51500
0.16406235,51600
0.1510633,51700
0.12644008,51800
0.13586944,51900
0.2002598,52000
0.07772268,52100
0.26832527,52200
0.103280544,52300
0.19668403,52400
0.21191359,52500
0.298944,52600
0.12510455,52700
0.11094425,52800
0.073793784,52900
0.18546315,53000
0.23799637,53100
0.09425328,53200
0.18041566,53300
0.052427858,53400
0.10879147,53500
0.18755007,53600
0.11903346,53700
0.096819505,53800
0.16742413,53900
0.48672315,54000
0.13456166,54100
0.23793638,54200
0.12325904,54300
0.2245288,54400
0.37064096,54500
0.21255499,54600
0.23808578,54700
0.111957036,54800
0.24960506,54900
0.1772919,55000
0.2474197,55100
0.15447861,55200
0.16397752,55300
0.08633097,55400
0.06927879,55500
0.18317695,55600
0.24510202,55700
0.16418128,55800
0.4350983,55900
0.13349842,56000
0.13911721,56100
0.20305182,56200
0.29531732,56300
0.1374083,56400
0.07110448,56500
0.09223549,56600
0.12756747,56700
0.28649974,56800
0.15008973,56900
0.23779157,57000
0.22091372,57100
0.24786116,57200
0.18247218,57300
0.17321964,57400
0.28959754,57500
0.21853998,57600
0.2120736,57700
0.16388354,57800
0.3457671,57900
0.301718,58000
0.17985736,58100
0.44183362,58200
0.22315969,58300
0.15430732,58400
0.25724483,58500
0.16664766,58600
0.29277533,58700
0.15914062,58800
0.25957552,58900
0.10116491,59000
0.1698682,59100
0.12923738,59200
0.11508501,59300
0.1351538,59400
0.19497608,59500
0.31195673,59600
0.14588636,59700
0.05736462,59800
0.11062265,59900
0.43270338,60000
0.06808023,60100
0.08143847,60200
0.26317948,60300
0.08947704,60400
0.11774819,60500
0.13998893,60600
0.2633669,60700
0.14912549,60800
0.20035128,60900
0.07865711,61000
0.1030013,61100
0.047783107,61200
0.20404942,61300
0.23015352,61400
0.14576206,61500
0.18179561,61600
0.10977575,61700
0.118621424,61800
0.49431455,61900
0.19706245,62000
0.1869051,62100
0.67922395,62200
0.10549007,62300
0.17288847,62400
0.2807189,62500
0.17768618,62600
0.23498783,62700
0.1672203,62800
0.16193257,62900
0.11617643,63000
0.13010475,63100
0.17874023,63200
0.13136779,63300
0.23803838,63400
0.14136451,63500
0.32366243,63600
0.29795617,63700
0.12257289,63800
0.31750238,63900
0.145226,64000
0.11506745,64100
0.11202252,64200
0.10314493,64300
0.12621664,64400
0.20480706,64500
0.3226299,64600
0.3602534,64700
0.120187834,64800
0.17889878,64900
0.18774539,65000
0.55549645,65100
0.22082521,65200
0.17000514,65300
0.20164923,65400
0.08937773,65500
0.119256094,65600
0.29998136,65700
0.3151379,65800
0.09058919,65900
0.16801801,66100
0.13558513,66200
0.23454466,66300
0.10359855,66400
0.3862834,66500
0.1396678,66600
0.1416503,66700
0.20976254,66800
0.17053571,66900
0.17912383,67000
0.10244459,67100
0.21080697,67200
0.18010885,67300
0.18223138,67400
0.35967076,67500
0.11452677,67600
0.11392676,67700
0.14213689,67800
0.07863801,67900
0.12824714,68000
0.17016232,68100
0.14005257,68200
0.17061967,68300
0.13184781,68400
0.12742648,68500
0.10663775,68600
0.19973774,68700
0.10740266,68800
0.14937116,68900
0.10801533,69000
0.09324751,69100
0.12953264,69200
0.17589441,69300
0.05148857,69400
0.14850713,69500
0.099559866,69600
0.19141528,69700
0.1872552,69800
0.21628983,69900
0.088248454,70000
0.1698267,70100
0.14558868,70200
0.4459368,70300
0.10638871,70400
0.17313002,70500
0.23789497,70600
0.1005747,70700
0.18166049,70800
0.15585546,70900
0.119355515,71000
0.09736672,71100
0.2236906,71200
0.1417767,71300
0.37487426,71400
0.17288886,71500
0.32850847,71600
0.26161644,71700
0.068257324,71800
0.25775033,71900
0.21539846,72000
0.34286126,72100
0.12286549,72200
0.3123316,72300
0.0776926,72400
0.15400326,72500
0.14560765,72600
0.2718247,72700
0.17996931,72800
0.20984684,72900
0.19685882,73000
0.20071423,73100
0.12593865,73200
0.10369421,73300
0.35443464,73400
0.074566826,73500
0.12063696,73600
0.25609744,73700
0.09437882,73800
0.30366483,73900
0.090445615,74000
0.17142282,74100
0.09850932,74200
0.09048985,74300
0.16640854,74400
0.15300398,74500
0.15918925,74600
0.11380744,74700
0.10268148,74800
0.07415896,74900
0.06611665,75000
0.23752797,75100
0.093757674,75200
0.12884249,75300
0.11953007,75400
0.082327336,75500
0.09581069,75600
0.15544794,75700
0.12529442,75800
0.11782421,75900
0.07067877,76000
0.20519698,76100
0.086584285,76200
0.22898589,76300
0.08199243,76400
0.16268627,76500
0.10867735,76600
0.54787374,76700
0.38244933,76800
0.1291644,76900
0.06592216,77000
0.21493904,77100
0.12044342,77200
0.11972524,77300
0.1993388,77400
0.19554207,77500
0.18827055,77600
0.14642206,77700
0.20542654,77800
0.11608795,77900
0.11165838,78000
0.23656464,78100
0.16681468,78200
0.32873902,78300
0.19659813,78400
0.23213512,78500
0.1092446,78600
0.21340473,78700
0.08807826,78800
0.15359703,78900
0.18810537,79000
0.30119714,79100
0.09166693,79200
0.17454694,79300
0.16814546,79400
0.21143647,79500
0.09550281,79600
0.29427737,79700
0.15978663,79800
0.19023612,79900
0.13039704,80000
0.08870504,80100
0.21850075,80200
0.081663996,80300
0.13532063,80400
0.12314104,80500
0.08352013,80600
0.36188963,80700
0.3461484,80800
0.0964094,80900
0.093532294,81000
0.32086715,81100
0.106320694,81200
0.15758418,81300
0.20933087,81400
0.07845514,81500
0.26336715,81600
0.1992546,81700
0.21925661,81800
0.059186876,81900
0.17568973,82000
0.1066989,82100
0.12916908,82200
0.08387104,82300
0.12369894,82400
0.18381608,82500
0.36372527,82600
0.14848967,82700
0.07576984,82800
0.12156276,82900
0.18334077,83000
0.18420607,83100
0.09511223,83200
0.12631673,83300
0.37642768,83400
0.12493951,83500
0.17571245,83600
0.17878425,83700
0.22251463,83800
0.13742447,83900
0.13004313,84000
0.22569154,84100
0.11374071,84200
0.4007892,84300
0.13203283,84400
0.14332055,84500
0.1710854,84600
0.14453873,84700
0.15961026,84800
0.28127047,84900
0.06575684,85000
0.13801348,85100
0.17685835,85200
0.19431439,85300
0.10226443,85400
0.3211426,85500
0.15726589,85600
0.26655373,85700
0.474092,85800
0.18557972,85900
0.15735026,86000
0.34162602,86100
0.09322551,86200
0.09269287,86300
0.08731463,86400
0.51155293,86500
0.16037096,86600
0.13709389,86700
0.08690643,86800
0.2414947,86900
0.07522958,87000
0.07622671,87100
0.07225241,87200
0.15076739,87300
0.10417894,87400
0.16342391,87500
0.103577815,87600
0.08448132,87700
0.19440985,87800
0.13761185,87900
0.16375029,88100
0.19110933,88200
0.13417767,88300
0.15783614,88400
0.30154705,88500
0.17211598,88600
0.08012958,88700
0.12800704,88800
0.1699199,88900
0.087153696,89000
0.27496448,89100
0.35351974,89200
0.13380945,89300
0.09383247,89400
0.13850154,89500
0.14844668,89600
0.2274341,89700
0.16375878,89800
0.12962382,89900
0.13225971,90000
0.12535213,90100
0.07644801,90200
0.10567685,90300
0.15949894,90400
0.12305138,90500
0.13977724,90600
0.11640715,90700
0.104896635,90800
0.14834344,90900
0.2599627,91000
0.34951738,91100
0.075125724,91200
0.17656541,91300
0.13224876,91400
0.32549727,91500
0.08769848,91600
0.0936532,91700
0.15145034,91800
0.1289256,91900
0.17466888,92000
0.077066846,92100
0.09641536,92200
0.19132093,92300
0.110954106,92400
0.10661786,92500
0.09210041,92600
0.26453456,92700
0.16102812,92800
0.15310732,92900
0.3895869,93000
0.20492277,93100
0.22141644,93200
0.11379783,93300
0.17971894,93400
0.1823849,93500
0.17748003,93600
0.121907435,93700
0.19347598,93800
0.28684467,93900
0.24216253,94000
0.06951421,94100
0.20025708,94200
0.06284572,94300
0.22455153,94400
0.06665673,94500
0.12340964,94600
0.056167632,94700
0.35709605,94800
0.136999,94900
0.111498535,95000
0.17178121,95100
0.0795521,95200
0.056546286,95300
0.08191531,95400
0.07797897,95500
0.16772588,95600
0.18917863,95700
0.09633495,95800
0.10689802,95900
0.059057493,96000
0.15255198,96100
0.110525295,96200
0.09818245,96300
0.08641389,96400
0.17616034,96500
0.10022807,96600
0.19275777,96700
0.16004415,96800
0.13498577,96900
0.12796293,97000
0.083713405,97100
0.060061235,97200
0.14037703,97300
0.17892571,97400
0.18170193,97500
0.11162562,97600
0.16144991,97700
0.09867084,97800
0.30473906,97900
0.04793959,98000
0.05831535,98100
0.15102994,98200
0.14938794,98300
0.08143717,98400
0.08988331,98500
0.11490017,98600
0.21265109,98700
0.33597413,98800
0.18306658,98900
0.07056839,99000
0.1526917,99100
0.152986,99200
0.12890519,99300
0.14195387,99400
0.27907124,99500
0.12847802,99600
0.20016634,99700
0.17955922,99800
0.1818404,99900
0.109421045,100000
0.17261605,100100
0.2147493,100200
0.24124587,100300
0.16139987,100400
0.11260617,100500
0.17738645,100600
0.14774637,100700
0.20715185,100800
0.14657514,100900
0.19063729,101000
0.11243215,101100
0.10026045,101200
0.14200018,101300
0.12922035,101400
0.14120786,101500
0.07525476,101600
0.25630665,101700
0.118794344,101800
0.30323607,101900
0.15296613,102000
0.19752066,102100
0.044667695,102200
0.24551181,102300
0.06692746,102400
0.12459847,102500
0.18113779,102600
0.03600361,102700
0.14602253,102800
0.050793167,102900
0.1349353,103000
0.13127743,103100
0.18100075,103200
0.21893352,103300
0.24098976,103400
0.13570648,103500
0.07607387,103600
0.05396833,103700
0.08077515,103800
0.15770407,103900
0.20842855,104000
0.27603504,104100
0.10117462,104200
0.13093936,104300
0.08901077,104400
0.07517046,104500
0.1305669,104600
0.2087086,104700
0.08101621,104800
0.124795966,104900
0.115792066,105000
0.2576101,105100
0.15972683,105200
0.06372959,105300
0.2099158,105400
0.21603659,105500
0.08292116,105600
0.13102782,105700
0.08992996,105800
0.056108348,105900
0.23043427,106000
0.07890776,106100
0.073379144,106200
0.24761851,106300
0.2159029,106400
0.25619963,106500
0.14185598,106600
0.059921972,106700
0.07219126,106800
0.18623206,106900
0.16105379,107000
0.13235477,107100
0.08887076,107200
0.1517978,107300
0.24424113,107400
0.06763617,107500
0.06261224,107600
0.28833917,107700
0.16572748,107800
0.093743026,107900
0.08839997,108000
0.09586958,108100
0.09661575,108200
0.09154822,108300
0.08581112,108400
0.08552861,108500
0.14018251,108600
0.08031269,108700
0.29218894,108800
0.078433655,108900
0.1107728,109000
0.07269077,109100
0.1397462,109200
0.26592815,109300
0.06974418,109400
0.08805672,109500
0.17175728,109600
0.27800146,109700
0.094678245,109800
0.264624,109900
0.4179278,110000
0.17605515,110100
0.041639484,110200
0.06508627,110300
0.10586417,110400
0.115356654,110500
0.17090036,110600
0.21157277,110700
0.0493358,110800
0.16538566,110900
0.15388328,111000
0.060764845,111100
0.13276443,111200
0.10385044,111300
0.11722152,111400
0.23347276,111500
0.07781371,111600
0.124752775,111700
0.15579815,111800
0.05363164,111900
0.043962117,112000
0.06171394,112100
0.132775,112200
0.06598213,112300
0.10134738,112400
0.07505069,112500
0.05174026,112600
0.12177796,112700
0.11364827,112800
0.22653879,112900
0.078634076,113000
0.07603096,113100
0.13106592,113200
0.20036817,113300
0.05695326,113400
0.09671961,113500
0.10715836,113600
0.14417651,113700
0.06820053,113800
0.09988319,113900
0.04035415,114000
0.1334184,114100
0.3098402,114200
0.33336553,114300
0.13337755,114400
0.085817814,114500
0.19943103,114600
0.22776975,114700
0.066899076,114800
0.097516984,114900
0.060396522,115000
0.13659203,115100
0.10744679,115200
0.074358895,115300
0.17861813,115400
0.13287172,115500
0.08634046,115600
0.21069695,115700
0.22364147,115800
0.12078438,115900
0.21826978,116000
0.268194,116100
0.10869663,116200
0.106423266,116300
0.09251076,116400
0.17591216,116500
0.06030965,116600
0.19209807,116700
0.086935565,116800
0.11214511,116900
0.18128334,117000
0.19024381,117100
0.107019395,117200
0.09419419,117300
0.13269296,117400
0.08790562,117500
0.08215984,117600
0.19964021,117700
0.05888288,117800
0.088664256,117900
0.08135702,118000
0.056721285,118100
0.13650097,118200
0.17872415,118300
0.08590407,118400
0.07982089,118500
0.12678045,118600
0.0784578,118700
0.16675551,118800
0.070009395,118900
0.06495407,119000
0.15949604,119100
0.2308921,119200
0.34296376,119300
0.23078927,119400
0.19309385,119500
0.12979622,119600
0.19920093,119700
0.067631766,119800
0.16729826,119900
0.0819234,120000
0.21736956,120100
0.07169554,120200
0.09520227,120300
0.1293796,120400
0.078204215,120500
0.08355869,120600
0.061029166,120700
0.14018495,120800
0.12368084,120900
0.09161742,121000
0.17755264,121100
0.11069634,121200
0.09419249,121300
0.13417313,121400
0.23453328,121500
0.0677089,121600
0.11691552,121700
0.14939089,121800
0.06536595,121900
0.06922748,122000
0.14602676,122100
0.13876887,122200
0.28170583,122300
0.26030406,122400
0.13054201,122500
0.09905812,122600
0.079512015,122700
0.09142572,122800
0.24017271,122900
0.12261093,123000
0.1806126,123100
0.16307329,123200
0.12711138,123300
0.085854515,123400
0.12538739,123500
0.28112346,123600
0.059001625,123700
0.15334116,123800
0.14360665,123900
0.053116366,124000
0.10277271,124100
0.13945076,124200
0.13214493,124300
0.16207074,124400
0.1808579,124500
0.087652415,124600
0.13784836,124700
0.1100422,124800
0.12229994,124900
0.109244406,125000
0.14308995,125100
0.072932,125200
0.09867349,125300
0.08011186,125400
0.101573184,125500
0.061370872,125600
0.06247501,125700
0.028371202,125800
0.16070698,125900
0.07502059,126000
0.041740958,126100
0.06427037,126200
0.07729835,126300
0.057827607,126400
0.051579945,126500
0.07383112,126600
0.24036899,126700
0.15794541,126800
0.10876311,126900
0.059000425,127000
0.07694122,127100
0.11599737,127200
0.1277473,127300
0.06770368,127400
0.12511097,127500
0.21685246,127600
0.06514968,127700
0.03946561,127800
0.10378972,127900
0.11376687,128000
0.12417524,128100
0.12868015,128200
0.14244477,128300
0.1702859,128400
0.27667606,128500
0.19819652,128600
0.10397194,128700
0.07551299,128800
0.28974733,128900
0.25418866,129000
0.08492137,129100
0.18163042,129200
0.08735957,129300
0.08256461,129400
0.09856029,129500
0.101773456,129600
0.14802444,129700
0.13616413,129800
0.06055423,129900
0.082574844,130000
0.086636886,130100
0.20102827,130200
0.28316158,130300
0.08194066,130400
0.16485879,130500
0.05476573,130600
0.14683694,130700
0.16531591,130800
0.074277945,130900
0.14694338,131000
0.09052328,131100
0.14071715,131200
0.20883195,131300
0.13156898,131400
0.1781716,131500
0.106461294,131600
0.09410811,131700
0.097648434,131800
0.08493265,131900
0.09174969,132000
0.07942238,132100
0.09739484,132200
0.04986651,132300
0.094456814,132400
0.032367818,132500
0.21354067,132600
0.09779188,132700
0.09664102,132800
0.05635861,132900
0.16627453,133000
0.08436516,133100
0.12543264,133200
0.1421937,133300
0.06592026,133400
0.17615788,133500
0.12528908,133600
0.10585088,133700
0.2259568,133800
0.042754404,133900
0.10877809,134000
0.059946623,134100
0.09224175,134200
0.06435495,134300
0.06966601,134400
0.1661966,134500
0.1322394,134600
0.063207865,134700
0.30686706,134800
0.088350534,134900
0.059441227,135000
0.07540004,135100
0.094504744,135200
0.20326738,135300
0.19846901,135400
0.032719065,135500
0.04727192,135600
0.069529675,135700
0.054124534,135800
0.07211585,135900
0.09956117,136000
0.05473311,136100
0.083772786,136200
0.15617687,136300
0.10373682,136400
0.06863782,136500
0.20549656,136600
0.12475545,136700
0.077221684,136800
0.06650806,136900
0.11621358,137000
0.134877,137100
0.10356524,137200
0.060604755,137300
0.08198365,137400
0.20696513,137500
0.111594185,137600
0.108730584,137700
0.11714897,137800
0.102923356,137900
0.056240633,138000
0.062276524,138100
0.051221773,138200
0.101719074,138300
0.10503609,138400
0.14712226,138500
0.12075331,138600
0.059181057,138700
0.08725589,138800
0.039050076,138900
0.0817557,139000
0.050789073,139100
0.05007346,139200
0.11845939,139300
0.26176137,139400
0.05749512,139500
0.12621078,139600
0.111159675,139700
0.10526786,139800
0.108280145,139900
0.20309949,140000
0.06912665,140100
0.07059827,140200
0.07434844,140300
0.05860509,140400
0.09063573,140500
0.11183067,140600
0.11719534,140700
0.15413663,140800
0.06383583,140900
0.054366216,141000
0.084241785,141100
0.088508226,141200
0.09022159,141300
0.056644503,141400
0.07095311,141500
0.042515665,141600
0.10579879,141700
0.1371324,141800
0.12562753,141900
0.15929797,142000
0.08497433,142100
0.032143548,142200
0.0936128,142300
0.36017552,142400
0.047229536,142500
0.04675715,142600
0.05155375,142700
0.10401378,142800
0.09346032,142900
0.0898077,143000
0.104451925,143100
0.344431,143200
0.10535969,143300
0.13890684,143400
0.12769204,143500
0.08805956,143600
0.07906732,143700
0.18187921,143800
0.04068279,143900
0.112852074,144000
0.1404051,144100
0.17707606,144200
0.22718917,144300
0.15809976,144400
0.060146615,144500
0.14997984,144600
0.108594924,144700
0.074169464,144800
0.095732465,144900
0.13116391,145000
0.16511163,145100
0.11928605,145200
0.074877255,145300
0.11314337,145400
0.091472805,145500
0.07645279,145600
0.12783912,145700
0.1580701,145800
0.07290554,145900
0.112350285,146000
0.13622428,146100
0.10197589,146200
0.059925035,146300
0.09635853,146400
0.10430651,146500
0.11023684,146600
0.17436348,146700
0.04973486,146800
0.08439185,146900
0.32618678,147000
0.09545581,147100
0.114458986,147200
0.18394274,147300
0.34566304,147400
0.08262725,147500
0.0922119,147600
0.089729525,147700
0.07400329,147800
0.048796255,147900
0.027484171,148000
0.11022977,148100
0.07554824,148200
0.06664444,148300
0.049426045,148400
0.07362092,148500
0.09161128,148600
0.043294895,148700
0.015337543,148800
0.085402116,148900
0.14589345,149000
0.06520907,149100
0.12924491,149200
0.075329594,149300
0.05806431,149400
0.06215403,149500
0.115285106,149600
0.042058263,149700
0.098586135,149800
0.17616856,149900
0.0780562,150000
0.10042829,150100
0.14779288,150200
0.050141174,150300
0.09508478,150400
0.14911704,150500
0.14608932,150600
0.14635296,150700
0.04738664,150800
0.052921128,150900
0.033856746,151000
0.070601344,151100
0.19235395,151200
0.097173125,151300
0.13632071,151400
0.22673102,151500
0.11963079,151600
0.31217784,151700
0.09373061,151800
0.1633693,151900
0.14898412,152000
0.07008647,152100
0.10613813,152200
0.049388994,152300
0.09824943,152400
0.108018994,152500
0.07748098,152600
0.06673744,152700
0.08809305,152800
0.062142413,152900
0.0855292,153000
0.13579647,153100
0.031454563,153200
0.10344728,153300
0.04133423,153400
0.08565461,153500
0.09402933,153600
0.056324948,153700
0.05984273,153800
0.10992855,153900
0.08196618,154100
0.087903135,154200
0.20071912,154300
0.13514669,154400
0.15335852,154500
0.08804387,154600
0.07684033,154700
0.20447761,154800
0.065761395,154900
0.039194435,155000
0.095405094,155100
0.08838701,155200
0.05458721,155300
0.036919583,155400
0.0801675,155500
0.10195156,155600
0.06870554,155700
0.10685415,155800
0.14478733,155900
0.07259945,156000
0.063770205,156100
0.061735712,156200
0.10476262,156300
